Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
23665	2077543	0	0	0.0	70.01479289940828	0.0	6146.576923076923	23633	1560634	0	0	0.0	69.92011834319527	0.0	4617.260355029586	telnet
17294	1518269	0	0	0.0	50.12753623188406	0.0	4400.779710144928	17268	1140304	1	66	1.0	50.052173913043475	66.0	3305.2289855072463	telnet
17268	1140304	1	66	1.0	50.052173913043475	66.0	3305.2289855072463	17294	1518269	2	137	2.0	50.27325581395349	137.0	4413.572674418605	telnet
23665	2077543	0	0	0.0	70.01479289940828	0.0	6146.576923076923	23633	1560634	0	0	0.0	69.92011834319527	0.0	4617.260355029586	telnet
17294	1518269	0	0	0.0	50.12753623188406	0.0	4400.779710144928	17268	1140304	1	66	1.0	50.052173913043475	66.0	3305.2289855072463	telnet
17268	1140304	1	66	1.0	50.052173913043475	66.0	3305.2289855072463	17294	1518269	0	0	0.0	50.12753623188406	0.0	4400.779710144928	telnet
23665	2077543	0	0	0.0	70.01479289940828	0.0	6146.576923076923	23633	1560634	0	0	0.0	69.92011834319527	0.0	4617.260355029586	telnet
17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	17268	1140304	1	66	1.0	50.052173913043475	66.0	3305.2289855072463	telnet
17268	1140304	1	66	1.0	50.052173913043475	66.0	3305.2289855072463	17294	1518269	0	0	0.0	50.12753623188406	0.0	4400.779710144928	telnet
23665	2077543	0	0	0.0	70.01479289940828	0.0	6146.576923076923	23633	1560634	0	0	0.0	69.92011834319527	0.0	4617.260355029586	telnet
17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	17268	1140304	1	66	1.0	50.052173913043475	66.0	3305.2289855072463	telnet
17268	1140304	1	66	1.0	50.052173913043475	66.0	3305.2289855072463	17294	1518269	0	0	0.0	50.12753623188406	0.0	4400.779710144928	telnet
23665	2077543	0	0	0.0	69.80825958702064	0.0	6128.445427728613	23633	1560634	0	0	0.0	69.92011834319527	0.0	4617.260355029586	telnet
17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	17268	1140304	1	66	1.0	50.052173913043475	66.0	3305.2289855072463	telnet
17268	1140304	1	66	1.0	50.052173913043475	66.0	3305.2289855072463	17294	1518269	0	0	0.0	50.12753623188406	0.0	4400.779710144928	telnet
23665	2077543	0	0	0.0	69.80825958702064	0.0	6128.445427728613	23633	1560634	0	0	0.0	69.71386430678466	0.0	4603.6401179941	telnet
17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	telnet
17268	1140304	1	66	1.0	50.052173913043475	66.0	3305.2289855072463	17294	1518269	0	0	0.0	50.12753623188406	0.0	4400.779710144928	telnet
23665	2077543	0	0	0.0	69.80825958702064	0.0	6128.445427728613	23633	1560634	0	0	0.0	69.71386430678466	0.0	4603.6401179941	telnet
17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	telnet
17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	17294	1518269	0	0	0.0	50.12753623188406	0.0	4400.779710144928	telnet
23665	2077543	0	0	0.0	69.80825958702064	0.0	6128.445427728613	23633	1560634	0	0	0.0	69.71386430678466	0.0	4603.6401179941	telnet
17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	telnet
17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	telnet
23665	2077543	0	0	0.0	69.80825958702064	0.0	6128.445427728613	23633	1560634	0	0	0.0	69.71386430678466	0.0	4603.6401179941	telnet
17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	telnet
17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	telnet
23665	2077543	0	0	0.0	69.80825958702064	0.0	6128.445427728613	23633	1560634	0	0	0.0	69.71386430678466	0.0	4603.6401179941	telnet
17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	telnet
17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	telnet
23752	2085191	87	7648	87.0	69.85882352941177	7648.0	6132.914705882353	23633	1560634	0	0	0.0	69.71386430678466	0.0	4603.6401179941	telnet
17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	telnet
17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	telnet
23752	2085191	87	7648	87.0	69.85882352941177	7648.0	6132.914705882353	23720	1566376	87	5742	87.0	69.76470588235294	5742.0	4606.988235294118	telnet
17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	telnet
17399	1148980	131	8676	131.0	50.286127167630056	8676.0	3320.751445086705	17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	telnet
23752	2085191	87	7648	87.0	69.85882352941177	7648.0	6132.914705882353	23720	1566376	87	5742	87.0	69.76470588235294	5742.0	4606.988235294118	telnet
17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	telnet
17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	17426	1529636	132	11367	132.0	50.36416184971098	11367.0	4420.913294797688	telnet
23752	2085191	87	7648	87.0	69.85882352941177	7648.0	6132.914705882353	23720	1566376	87	5742	87.0	69.76470588235294	5742.0	4606.988235294118	telnet
17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	telnet
17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	telnet
23752	2085191	87	7648	87.0	69.85882352941177	7648.0	6132.914705882353	23720	1566376	87	5742	87.0	69.76470588235294	5742.0	4606.988235294118	telnet
17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	telnet
17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	telnet
23752	2085191	87	7648	87.0	69.85882352941177	7648.0	6132.914705882353	23720	1566376	87	5742	87.0	69.76470588235294	5742.0	4606.988235294118	telnet
17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	telnet
17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	telnet
23854	2094162	102	8971	102.0	69.95307917888563	8971.0	6141.237536656891	23720	1566376	87	5742	87.0	69.76470588235294	5742.0	4606.988235294118	telnet
17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	telnet
17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	telnet
23854	2094162	102	8971	102.0	69.95307917888563	8971.0	6141.237536656891	23822	1573108	102	6732	102.0	69.85923753665689	6732.0	4613.219941348973	telnet
17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	telnet
17401	1149112	2	132	2.0	50.14697406340058	132.0	3311.5619596541787	17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	telnet
23854	2094162	102	8971	102.0	69.95307917888563	8971.0	6141.237536656891	23822	1573108	102	6732	102.0	69.85923753665689	6732.0	4613.219941348973	telnet
17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	telnet
17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	17428	1529810	2	174	2.0	50.22478386167147	174.0	4408.674351585015	telnet
23854	2094162	102	8971	102.0	69.95307917888563	8971.0	6141.237536656891	23822	1573108	102	6732	102.0	69.85923753665689	6732.0	4613.219941348973	telnet
17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	telnet
17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	telnet
23854	2094162	102	8971	102.0	69.95307917888563	8971.0	6141.237536656891	23822	1573108	102	6732	102.0	69.85923753665689	6732.0	4613.219941348973	telnet
17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	telnet
17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	telnet
23854	2094162	102	8971	102.0	69.95307917888563	8971.0	6141.237536656891	23822	1573108	102	6732	102.0	69.85923753665689	6732.0	4613.219941348973	telnet
17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	telnet
17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	telnet
23950	2102620	96	8458	96.0	70.02923976608187	8458.0	6148.011695906433	23822	1573108	102	6732	102.0	69.85923753665689	6732.0	4613.219941348973	telnet
17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	telnet
17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	telnet
23950	2102620	96	8458	96.0	70.02923976608187	8458.0	6148.011695906433	23918	1579444	96	6336	96.0	69.93567251461988	6336.0	4618.25730994152	telnet
17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	telnet
17505	1155976	104	6864	104.0	50.30172413793103	6864.0	3321.770114942529	17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	telnet
23950	2102620	96	8458	96.0	70.02923976608187	8458.0	6148.011695906433	23918	1579444	96	6336	96.0	69.93567251461988	6336.0	4618.25730994152	telnet
17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	telnet
17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	17532	1539001	104	9191	104.0	50.37931034482759	9191.0	4422.416666666667	telnet
23950	2102620	96	8458	96.0	70.02923976608187	8458.0	6148.011695906433	23918	1579444	96	6336	96.0	69.93567251461988	6336.0	4618.25730994152	telnet
17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	telnet
17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	telnet
23950	2102620	96	8458	96.0	70.02923976608187	8458.0	6148.011695906433	23918	1579444	96	6336	96.0	69.93567251461988	6336.0	4618.25730994152	telnet
17800	1562619	193	17007	193.0	50.857142857142854	17007.0	4464.625714285714	17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	telnet
17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	telnet
23950	2102620	96	8458	96.0	70.02923976608187	8458.0	6148.011695906433	23918	1579444	96	6336	96.0	69.93567251461988	6336.0	4618.25730994152	telnet
17800	1562619	193	17007	193.0	50.857142857142854	17007.0	4464.625714285714	17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	telnet
17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	telnet
24024	2109161	74	6541	74.0	70.04081632653062	6541.0	6149.157434402332	23918	1579444	96	6336	96.0	69.93567251461988	6336.0	4618.25730994152	telnet
17800	1562619	193	17007	193.0	50.857142857142854	17007.0	4464.625714285714	17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	telnet
17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	telnet
24024	2109161	74	6541	74.0	70.04081632653062	6541.0	6149.157434402332	23992	1584328	74	4884	74.0	69.94752186588921	4884.0	4619.032069970845	telnet
17800	1562619	193	17007	193.0	50.857142857142854	17007.0	4464.625714285714	17773	1173664	193	12738	193.0	50.78	12738.0	3353.325714285714	telnet
17580	1160926	75	4950	75.0	50.372492836676216	4950.0	3326.4355300859597	17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	telnet
24024	2109161	74	6541	74.0	70.04081632653062	6541.0	6149.157434402332	23992	1584328	74	4884	74.0	69.94752186588921	4884.0	4619.032069970845	telnet
17800	1562619	193	17007	193.0	50.857142857142854	17007.0	4464.625714285714	17773	1173664	193	12738	193.0	50.78	12738.0	3353.325714285714	telnet
17773	1173664	193	12738	193.0	50.78	12738.0	3353.325714285714	17607	1545612	75	6611	75.0	50.449856733524356	6611.0	4428.687679083095	telnet
24024	2109161	74	6541	74.0	70.04081632653062	6541.0	6149.157434402332	23992	1584328	74	4884	74.0	69.94752186588921	4884.0	4619.032069970845	telnet
17800	1562619	193	17007	193.0	50.857142857142854	17007.0	4464.625714285714	17773	1173664	193	12738	193.0	50.78	12738.0	3353.325714285714	telnet
17773	1173664	193	12738	193.0	50.78	12738.0	3353.325714285714	17800	1562619	193	17007	193.0	50.857142857142854	17007.0	4464.625714285714	telnet
24024	2109161	74	6541	74.0	70.04081632653062	6541.0	6149.157434402332	23992	1584328	74	4884	74.0	69.94752186588921	4884.0	4619.032069970845	telnet
17800	1562619	193	17007	193.0	50.857142857142854	17007.0	4464.625714285714	17773	1173664	193	12738	193.0	50.78	12738.0	3353.325714285714	telnet
17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	17800	1562619	193	17007	193.0	50.857142857142854	17007.0	4464.625714285714	telnet
24024	2109161	74	6541	74.0	70.04081632653062	6541.0	6149.157434402332	23992	1584328	74	4884	74.0	69.94752186588921	4884.0	4619.032069970845	telnet
17800	1562619	193	17007	193.0	50.857142857142854	17007.0	4464.625714285714	17773	1173664	193	12738	193.0	50.78	12738.0	3353.325714285714	telnet
17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	telnet
24024	2109161	74	6541	74.0	70.04081632653062	6541.0	6149.157434402332	23992	1584328	74	4884	74.0	69.94752186588921	4884.0	4619.032069970845	telnet
17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	17773	1173664	193	12738	193.0	50.78	12738.0	3353.325714285714	telnet
17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	telnet
24024	2109161	74	6541	74.0	70.04081632653062	6541.0	6149.157434402332	23992	1584328	74	4884	74.0	69.94752186588921	4884.0	4619.032069970845	telnet
17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	17773	1173664	193	12738	193.0	50.78	12738.0	3353.325714285714	telnet
17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	telnet
24143	2119652	119	10491	119.0	70.18313953488372	10491.0	6161.779069767442	23992	1584328	74	4884	74.0	69.94752186588921	4884.0	4619.032069970845	telnet
17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	17773	1173664	193	12738	193.0	50.78	12738.0	3353.325714285714	telnet
17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	telnet
24143	2119652	119	10491	119.0	70.18313953488372	10491.0	6161.779069767442	24111	1592182	119	7854	119.0	70.09011627906976	7854.0	4628.436046511628	telnet
17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	telnet
17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	telnet
24143	2119652	119	10491	119.0	70.18313953488372	10491.0	6161.779069767442	24111	1592182	119	7854	119.0	70.09011627906976	7854.0	4628.436046511628	telnet
17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	telnet
17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	telnet
24143	2119652	119	10491	119.0	70.18313953488372	10491.0	6161.779069767442	24111	1592182	119	7854	119.0	70.09011627906976	7854.0	4628.436046511628	telnet
17800	1562619	0	0	0.0	50.712250712250714	0.0	4451.9059829059825	17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	telnet
17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	telnet
24143	2119652	119	10491	119.0	70.18313953488372	10491.0	6161.779069767442	24111	1592182	119	7854	119.0	70.09011627906976	7854.0	4628.436046511628	telnet
17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	telnet
17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	telnet
24143	2119652	119	10491	119.0	70.18313953488372	10491.0	6161.779069767442	24111	1592182	119	7854	119.0	70.09011627906976	7854.0	4628.436046511628	telnet
17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	telnet
17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	telnet
24210	2125535	67	5883	67.0	70.17391304347827	5883.0	6160.971014492754	24111	1592182	119	7854	119.0	70.09011627906976	7854.0	4628.436046511628	telnet
17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	17773	1173664	0	0	0.0	50.635327635327634	0.0	3343.77207977208	telnet
17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	telnet
24210	2125535	67	5883	67.0	70.17391304347827	5883.0	6160.971014492754	24178	1596604	67	4422	67.0	70.08115942028985	4422.0	4627.83768115942	telnet
17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	telnet
17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	telnet
24210	2125535	67	5883	67.0	70.17391304347827	5883.0	6160.971014492754	24178	1596604	67	4422	67.0	70.08115942028985	4422.0	4627.83768115942	telnet
17939	1574824	120	10525	120.0	50.81869688385269	10525.0	4461.257790368272	17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	telnet
17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	telnet
24210	2125535	67	5883	67.0	70.17391304347827	5883.0	6160.971014492754	24178	1596604	67	4422	67.0	70.08115942028985	4422.0	4627.83768115942	telnet
17939	1574824	120	10525	120.0	50.81869688385269	10525.0	4461.257790368272	17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	telnet
17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	telnet
24326	2135753	116	10218	116.0	70.30635838150289	10218.0	6172.696531791908	24178	1596604	67	4422	67.0	70.08115942028985	4422.0	4627.83768115942	telnet
17939	1574824	120	10525	120.0	50.81869688385269	10525.0	4461.257790368272	17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	telnet
17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	telnet
24326	2135753	116	10218	116.0	70.30635838150289	10218.0	6172.696531791908	24294	1604260	116	7656	116.0	70.21387283236994	7656.0	4636.589595375723	telnet
17939	1574824	120	10525	120.0	50.81869688385269	10525.0	4461.257790368272	17912	1182838	120	7920	120.0	50.742209631728045	7920.0	3350.815864022663	telnet
17792	1174918	19	1254	19.0	50.54545454545455	1254.0	3337.8352272727275	17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	telnet
24326	2135753	116	10218	116.0	70.30635838150289	10218.0	6172.696531791908	24294	1604260	116	7656	116.0	70.21387283236994	7656.0	4636.589595375723	telnet
17939	1574824	120	10525	120.0	50.81869688385269	10525.0	4461.257790368272	17912	1182838	120	7920	120.0	50.742209631728045	7920.0	3350.815864022663	telnet
17912	1182838	120	7920	120.0	50.742209631728045	7920.0	3350.815864022663	17819	1564299	19	1680	19.0	50.62215909090909	1680.0	4444.03125	telnet
24326	2135753	116	10218	116.0	70.30635838150289	10218.0	6172.696531791908	24294	1604260	116	7656	116.0	70.21387283236994	7656.0	4636.589595375723	telnet
17939	1574824	120	10525	120.0	50.81869688385269	10525.0	4461.257790368272	17912	1182838	120	7920	120.0	50.742209631728045	7920.0	3350.815864022663	telnet
17912	1182838	120	7920	120.0	50.742209631728045	7920.0	3350.815864022663	17939	1574824	120	10525	120.0	50.81869688385269	10525.0	4461.257790368272	telnet
24326	2135753	116	10218	116.0	70.30635838150289	10218.0	6172.696531791908	24294	1604260	116	7656	116.0	70.21387283236994	7656.0	4636.589595375723	telnet
17939	1574824	120	10525	120.0	50.81869688385269	10525.0	4461.257790368272	17912	1182838	120	7920	120.0	50.742209631728045	7920.0	3350.815864022663	telnet
18035	1190956	123	8118	123.0	50.94632768361582	8118.0	3364.2824858757062	17939	1574824	120	10525	120.0	50.81869688385269	10525.0	4461.257790368272	telnet
24326	2135753	116	10218	116.0	70.30635838150289	10218.0	6172.696531791908	24294	1604260	116	7656	116.0	70.21387283236994	7656.0	4636.589595375723	telnet
17939	1574824	120	10525	120.0	50.81869688385269	10525.0	4461.257790368272	17912	1182838	120	7920	120.0	50.742209631728045	7920.0	3350.815864022663	telnet
18035	1190956	123	8118	123.0	50.94632768361582	8118.0	3364.2824858757062	18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	telnet
24326	2135753	116	10218	116.0	70.30635838150289	10218.0	6172.696531791908	24294	1604260	116	7656	116.0	70.21387283236994	7656.0	4636.589595375723	telnet
18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	17912	1182838	120	7920	120.0	50.742209631728045	7920.0	3350.815864022663	telnet
18035	1190956	123	8118	123.0	50.94632768361582	8118.0	3364.2824858757062	18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	telnet
24326	2135753	116	10218	116.0	70.30635838150289	10218.0	6172.696531791908	24294	1604260	116	7656	116.0	70.21387283236994	7656.0	4636.589595375723	telnet
18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	17912	1182838	120	7920	120.0	50.742209631728045	7920.0	3350.815864022663	telnet
18035	1190956	123	8118	123.0	50.94632768361582	8118.0	3364.2824858757062	18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	telnet
24383	2140519	57	4766	57.0	70.26801152737752	4766.0	6168.64265129683	24294	1604260	116	7656	116.0	70.21387283236994	7656.0	4636.589595375723	telnet
18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	17912	1182838	120	7920	120.0	50.742209631728045	7920.0	3350.815864022663	telnet
18035	1190956	123	8118	123.0	50.94632768361582	8118.0	3364.2824858757062	18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	telnet
24383	2140519	57	4766	57.0	70.26801152737752	4766.0	6168.64265129683	24350	1607986	56	3726	56.0	70.17291066282421	3726.0	4633.9654178674355	telnet
18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	18035	1190956	123	8118	123.0	50.94632768361582	8118.0	3364.2824858757062	telnet
18035	1190956	123	8118	123.0	50.94632768361582	8118.0	3364.2824858757062	18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	telnet
24383	2140519	57	4766	57.0	70.26801152737752	4766.0	6168.64265129683	24350	1607986	56	3726	56.0	70.17291066282421	3726.0	4633.9654178674355	telnet
18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	18035	1190956	123	8118	123.0	50.94632768361582	8118.0	3364.2824858757062	telnet
18136	1197622	101	6666	101.0	51.08732394366197	6666.0	3373.5830985915495	18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	telnet
24383	2140519	57	4766	57.0	70.26801152737752	4766.0	6168.64265129683	24350	1607986	56	3726	56.0	70.17291066282421	3726.0	4633.9654178674355	telnet
18062	1585707	123	10883	123.0	51.0225988700565	10883.0	4479.3983050847455	18035	1190956	123	8118	123.0	50.94632768361582	8118.0	3364.2824858757062	telnet
18136	1197622	101	6666	101.0	51.08732394366197	6666.0	3373.5830985915495	18163	1594616	101	8909	101.0	51.16338028169014	8909.0	4491.876056338028	telnet
24383	2140519	57	4766	57.0	70.26801152737752	4766.0	6168.64265129683	24350	1607986	56	3726	56.0	70.17291066282421	3726.0	4633.9654178674355	telnet
18163	1594616	101	8909	101.0	51.16338028169014	8909.0	4491.876056338028	18035	1190956	123	8118	123.0	50.94632768361582	8118.0	3364.2824858757062	telnet
18136	1197622	101	6666	101.0	51.08732394366197	6666.0	3373.5830985915495	18163	1594616	101	8909	101.0	51.16338028169014	8909.0	4491.876056338028	telnet
24383	2140519	57	4766	57.0	70.26801152737752	4766.0	6168.64265129683	24350	1607986	56	3726	56.0	70.17291066282421	3726.0	4633.9654178674355	telnet
